record_type,business_id,name,full_address,city,state,stars,review_count,open,category
category,AwaxCI7NMG3_nqCLqC4qWw,"The Pittsburgh Popcorn Company","209 21st St Strip District Pittsburgh, PA 15222",Pittsburgh,PA,4.5,73,True,"Food"
category,AwaxCI7NMG3_nqCLqC4qWw,"The Pittsburgh Popcorn Company","209 21st St Strip District Pittsburgh, PA 15222",Pittsburgh,PA,4.5,73,True,"Specialty Food"
category,AwaxCI7NMG3_nqCLqC4qWw,"The Pittsburgh Popcorn Company","209 21st St Strip District Pittsburgh, PA 15222",Pittsburgh,PA,4.5,73,True,"Candy Stores"
category,AwaxCI7NMG3_nqCLqC4qWw,"The Pittsburgh Popcorn Company","209 21st St Strip District Pittsburgh, PA 15222",Pittsburgh,PA,4.5,73,True,"Desserts"
category,1ZCX18x3LgCNAH4H41QZ-Q,"Turf Grill","Green Valley Ranch Resort & Spa 2313 Paseo Verde Dr Anthem Henderson, NV 89052",Henderson,NV,3.5,9,True,"Burgers"
category,1ZCX18x3LgCNAH4H41QZ-Q,"Turf Grill","Green Valley Ranch Resort & Spa 2313 Paseo Verde Dr Anthem Henderson, NV 89052",Henderson,NV,3.5,9,True,"American (New)"
category,1ZCX18x3LgCNAH4H41QZ-Q,"Turf Grill","Green Valley Ranch Resort & Spa 2313 Paseo Verde Dr Anthem Henderson, NV 89052",Henderson,NV,3.5,9,True,"Restaurants"
category,Hy50x819tuL9PmsGMVGHrw,"Jo Malone","93 George Street New Town Edinburgh EH2 3ES",Edinburgh,EDH,4.0,9,True,"Shopping"
category,Hy50x819tuL9PmsGMVGHrw,"Jo Malone","93 George Street New Town Edinburgh EH2 3ES",Edinburgh,EDH,4.0,9,True,"Cosmetics & Beauty Supply"
category,Hy50x819tuL9PmsGMVGHrw,"Jo Malone","93 George Street New Town Edinburgh EH2 3ES",Edinburgh,EDH,4.0,9,True,"Beauty & Spas"
category,vOW144upXNiFTIcTSbDMog,"Speedee Mart","9301 W Sahara Avenue The Lakes Las Vegas, NV 89117",Las Vegas,NV,4.5,4,True,"Food"
category,vOW144upXNiFTIcTSbDMog,"Speedee Mart","9301 W Sahara Avenue The Lakes Las Vegas, NV 89117",Las Vegas,NV,4.5,4,True,"Convenience Stores"
category,6pd0Z40VifMh6ETJrOw_0g,"Whataburger","1346 South Rural Road Tempe, AZ 85281",Tempe,AZ,4.0,22,True,"Burgers"
category,6pd0Z40VifMh6ETJrOw_0g,"Whataburger","1346 South Rural Road Tempe, AZ 85281",Tempe,AZ,4.0,22,True,"American (Traditional)"
category,6pd0Z40VifMh6ETJrOw_0g,"Whataburger","1346 South Rural Road Tempe, AZ 85281",Tempe,AZ,4.0,22,True,"Fast Food"
category,6pd0Z40VifMh6ETJrOw_0g,"Whataburger","1346 South Rural Road Tempe, AZ 85281",Tempe,AZ,4.0,22,True,"Restaurants"
category,i381TLhzlhilOuX0jE4-Og,"Rout'art","3895, Rue Saint-Denis Montreal, QC H2W 2M4",Montreal,QC,5.0,4,True,"Arts & Crafts"
category,i381TLhzlhilOuX0jE4-Og,"Rout'art","3895, Rue Saint-Denis Montreal, QC H2W 2M4",Montreal,QC,5.0,4,True,"Shopping"
category,t0bHagCz2UQB_qfxeAscFw,"Mojo Morning Joint","Grayhawk Golf Club 8620 E Thompson Peak Pkwy Scottsdale, AZ 85255",Scottsdale,AZ,4.0,18,True,"Food"
category,t0bHagCz2UQB_qfxeAscFw,"Mojo Morning Joint","Grayhawk Golf Club 8620 E Thompson Peak Pkwy Scottsdale, AZ 85255",Scottsdale,AZ,4.0,18,True,"Sandwiches"
category,t0bHagCz2UQB_qfxeAscFw,"Mojo Morning Joint","Grayhawk Golf Club 8620 E Thompson Peak Pkwy Scottsdale, AZ 85255",Scottsdale,AZ,4.0,18,True,"Coffee & Tea"
category,t0bHagCz2UQB_qfxeAscFw,"Mojo Morning Joint","Grayhawk Golf Club 8620 E Thompson Peak Pkwy Scottsdale, AZ 85255",Scottsdale,AZ,4.0,18,True,"Breakfast & Brunch"
category,t0bHagCz2UQB_qfxeAscFw,"Mojo Morning Joint","Grayhawk Golf Club 8620 E Thompson Peak Pkwy Scottsdale, AZ 85255",Scottsdale,AZ,4.0,18,True,"Restaurants"
category,BMT-Nzth8SJ5ODVf3Gi9bQ,"All-Care Pharmacy","8415 N Pima Rd Ste 125 Scottsdale, AZ 85258",Scottsdale,AZ,5.0,5,True,"Shopping"
category,BMT-Nzth8SJ5ODVf3Gi9bQ,"All-Care Pharmacy","8415 N Pima Rd Ste 125 Scottsdale, AZ 85258",Scottsdale,AZ,5.0,5,True,"Drugstores"
category,HUyaF6P942ODI9krvUJF_w,"Audi Henderson","7740 Eastgate Rd Henderson, NV 89011",Henderson,NV,4.5,41,True,"Auto Repair"
category,HUyaF6P942ODI9krvUJF_w,"Audi Henderson","7740 Eastgate Rd Henderson, NV 89011",Henderson,NV,4.5,41,True,"Automotive"
category,HUyaF6P942ODI9krvUJF_w,"Audi Henderson","7740 Eastgate Rd Henderson, NV 89011",Henderson,NV,4.5,41,True,"Car Dealers"
category,P-u8f13oHdv8ih1_LDbWaA,"QuikTrip","2761 E Baseline Rd Gilbert, AZ 85234",Gilbert,AZ,3.5,8,True,"Food"
category,P-u8f13oHdv8ih1_LDbWaA,"QuikTrip","2761 E Baseline Rd Gilbert, AZ 85234",Gilbert,AZ,3.5,8,True,"Automotive"
category,P-u8f13oHdv8ih1_LDbWaA,"QuikTrip","2761 E Baseline Rd Gilbert, AZ 85234",Gilbert,AZ,3.5,8,True,"Convenience Stores"
category,P-u8f13oHdv8ih1_LDbWaA,"QuikTrip","2761 E Baseline Rd Gilbert, AZ 85234",Gilbert,AZ,3.5,8,True,"Gas & Service Stations"
category,7IXeVwhkwJnpyDSK686AaQ,"Atmosphere Salon","4131 N 24th St Ste A-201-10 Phoenix, AZ 85013",Phoenix,AZ,4.0,20,True,"Hair Salons"
category,7IXeVwhkwJnpyDSK686AaQ,"Atmosphere Salon","4131 N 24th St Ste A-201-10 Phoenix, AZ 85013",Phoenix,AZ,4.0,20,True,"Beauty & Spas"
category,YiQFHnuN9jcZqHx5zEXAnw,"Magical Forest","6300 W Oakey Blvd Westside Las Vegas, NV 89146",Las Vegas,NV,4.5,71,True,"Active Life"
category,YiQFHnuN9jcZqHx5zEXAnw,"Magical Forest","6300 W Oakey Blvd Westside Las Vegas, NV 89146",Las Vegas,NV,4.5,71,True,"Local Services"
category,YiQFHnuN9jcZqHx5zEXAnw,"Magical Forest","6300 W Oakey Blvd Westside Las Vegas, NV 89146",Las Vegas,NV,4.5,71,True,"Community Service/Non-Profit"
category,YiQFHnuN9jcZqHx5zEXAnw,"Magical Forest","6300 W Oakey Blvd Westside Las Vegas, NV 89146",Las Vegas,NV,4.5,71,True,"Amusement Parks"
category,VC0VbRhQqvXpolK3pFuZPw,"HB Hanratty's","537 E Camelback Rd Phoenix, AZ 85012",Phoenix,AZ,3.5,48,True,"Pubs"
category,VC0VbRhQqvXpolK3pFuZPw,"HB Hanratty's","537 E Camelback Rd Phoenix, AZ 85012",Phoenix,AZ,3.5,48,True,"Dive Bars"
category,VC0VbRhQqvXpolK3pFuZPw,"HB Hanratty's","537 E Camelback Rd Phoenix, AZ 85012",Phoenix,AZ,3.5,48,True,"Bars"
category,VC0VbRhQqvXpolK3pFuZPw,"HB Hanratty's","537 E Camelback Rd Phoenix, AZ 85012",Phoenix,AZ,3.5,48,True,"Nightlife"
category,v792Ffl5dnGm2PoM0t6yng,"The Village","16 S Fort Street Leith Leith Edinburgh EH6 4DN",Edinburgh,EDH,4.0,6,True,"Pubs"
category,v792Ffl5dnGm2PoM0t6yng,"The Village","16 S Fort Street Leith Leith Edinburgh EH6 4DN",Edinburgh,EDH,4.0,6,True,"Bars"
category,v792Ffl5dnGm2PoM0t6yng,"The Village","16 S Fort Street Leith Leith Edinburgh EH6 4DN",Edinburgh,EDH,4.0,6,True,"Nightlife"
category,v792Ffl5dnGm2PoM0t6yng,"The Village","16 S Fort Street Leith Leith Edinburgh EH6 4DN",Edinburgh,EDH,4.0,6,True,"Venues & Event Spaces"
category,v792Ffl5dnGm2PoM0t6yng,"The Village","16 S Fort Street Leith Leith Edinburgh EH6 4DN",Edinburgh,EDH,4.0,6,True,"Event Planning & Services"
category,BsBWZObd4JsWKeDcaki3Mg,"Danny's Family Companies Corporate Office","15509 N Scottsdale Road Scottsdale, AZ 85254",Scottsdale,AZ,1.0,3,True,"Car Wash"
category,BsBWZObd4JsWKeDcaki3Mg,"Danny's Family Companies Corporate Office","15509 N Scottsdale Road Scottsdale, AZ 85254",Scottsdale,AZ,1.0,3,True,"Automotive"
category,yMqqf7wYgrOzZWWOAn0n4g,"The Strathie","17 Iona Street Leith Edinburgh EH6 8SG",Edinburgh,EDH,3.0,4,True,"Pubs"
category,yMqqf7wYgrOzZWWOAn0n4g,"The Strathie","17 Iona Street Leith Edinburgh EH6 8SG",Edinburgh,EDH,3.0,4,True,"Bars"
category,yMqqf7wYgrOzZWWOAn0n4g,"The Strathie","17 Iona Street Leith Edinburgh EH6 8SG",Edinburgh,EDH,3.0,4,True,"Nightlife"
category,H5tbvDIw7oojoTcmaXsUrw,"Merchant Square Antique Marketplace","1509 N Arizona Ave Chandler, AZ 85225",Chandler,AZ,4.0,39,True,"Home & Garden"
category,H5tbvDIw7oojoTcmaXsUrw,"Merchant Square Antique Marketplace","1509 N Arizona Ave Chandler, AZ 85225",Chandler,AZ,4.0,39,True,"Shopping"
category,H5tbvDIw7oojoTcmaXsUrw,"Merchant Square Antique Marketplace","1509 N Arizona Ave Chandler, AZ 85225",Chandler,AZ,4.0,39,True,"Home Decor"
category,H5tbvDIw7oojoTcmaXsUrw,"Merchant Square Antique Marketplace","1509 N Arizona Ave Chandler, AZ 85225",Chandler,AZ,4.0,39,True,"Antiques"
category,qv-D7ZSN56g7JNuUgsyxxA,"Mojo's","16726 E El Pueblo Blvd Ste B Fountain Hills, AZ 85268",Fountain Hills,AZ,4.5,32,True,"Event Planning & Services"
category,qv-D7ZSN56g7JNuUgsyxxA,"Mojo's","16726 E El Pueblo Blvd Ste B Fountain Hills, AZ 85268",Fountain Hills,AZ,4.5,32,True,"Pizza"
category,qv-D7ZSN56g7JNuUgsyxxA,"Mojo's","16726 E El Pueblo Blvd Ste B Fountain Hills, AZ 85268",Fountain Hills,AZ,4.5,32,True,"Caterers"
category,qv-D7ZSN56g7JNuUgsyxxA,"Mojo's","16726 E El Pueblo Blvd Ste B Fountain Hills, AZ 85268",Fountain Hills,AZ,4.5,32,True,"Chicken Wings"
category,qv-D7ZSN56g7JNuUgsyxxA,"Mojo's","16726 E El Pueblo Blvd Ste B Fountain Hills, AZ 85268",Fountain Hills,AZ,4.5,32,True,"Restaurants"
category,o2asdYABgBhzqSjTtegrcQ,"Starz Entertainment","14362 N Frank Lloyd Wright Blvd Ste 1000 Scottsdale, AZ 85260",Scottsdale,AZ,5.0,3,True,"DJs"
category,o2asdYABgBhzqSjTtegrcQ,"Starz Entertainment","14362 N Frank Lloyd Wright Blvd Ste 1000 Scottsdale, AZ 85260",Scottsdale,AZ,5.0,3,True,"Event Planning & Services"
category,o2asdYABgBhzqSjTtegrcQ,"Starz Entertainment","14362 N Frank Lloyd Wright Blvd Ste 1000 Scottsdale, AZ 85260",Scottsdale,AZ,5.0,3,True,"Party & Event Planning"
category,-WSjCtbtYJ6LYt5p5E3p5Q,"Willick Law Group","3591 E Bonanza Rd Ste 200 Las Vegas, NV 89110",Las Vegas,NV,3.5,3,True,"Divorce & Family Law"
category,-WSjCtbtYJ6LYt5p5E3p5Q,"Willick Law Group","3591 E Bonanza Rd Ste 200 Las Vegas, NV 89110",Las Vegas,NV,3.5,3,True,"Lawyers"
category,-WSjCtbtYJ6LYt5p5E3p5Q,"Willick Law Group","3591 E Bonanza Rd Ste 200 Las Vegas, NV 89110",Las Vegas,NV,3.5,3,True,"Professional Services"
category,qpmOl2b48AtlRHWCdNwVuA,"The UPS Store","21001 N Tatum Blvd Ste 1630 Phoenix, AZ 85050",Phoenix,AZ,4.0,5,True,"Local Services"
category,qpmOl2b48AtlRHWCdNwVuA,"The UPS Store","21001 N Tatum Blvd Ste 1630 Phoenix, AZ 85050",Phoenix,AZ,4.0,5,True,"Shipping Centers"
category,qpmOl2b48AtlRHWCdNwVuA,"The UPS Store","21001 N Tatum Blvd Ste 1630 Phoenix, AZ 85050",Phoenix,AZ,4.0,5,True,"Printing Services"
category,qpmOl2b48AtlRHWCdNwVuA,"The UPS Store","21001 N Tatum Blvd Ste 1630 Phoenix, AZ 85050",Phoenix,AZ,4.0,5,True,"Notaries"
category,xK82opyChRrLOtqslHqJhg,"Nargelah Lounge","13025 W Rancho Santa Fe Blvd Avondale, AZ 85392",Avondale,AZ,4.5,3,True,"Bars"
category,xK82opyChRrLOtqslHqJhg,"Nargelah Lounge","13025 W Rancho Santa Fe Blvd Avondale, AZ 85392",Avondale,AZ,4.5,3,True,"Nightlife"
category,xK82opyChRrLOtqslHqJhg,"Nargelah Lounge","13025 W Rancho Santa Fe Blvd Avondale, AZ 85392",Avondale,AZ,4.5,3,True,"Lounges"
category,W5_1OOIebSkPXAVeHJXf5A,"Tony's Shoe Repair","7062 E Indian School Rd Scottsdale, AZ 85251",Scottsdale,AZ,4.5,22,True,"Local Services"
category,W5_1OOIebSkPXAVeHJXf5A,"Tony's Shoe Repair","7062 E Indian School Rd Scottsdale, AZ 85251",Scottsdale,AZ,4.5,22,True,"Shoe Repair"
category,OzsPadMLSTU7Z5Rdf5eW4A,"Arby's","9049 E Indian Bend Road Scottsdale, AZ 85250",Scottsdale,AZ,2.5,6,True,"Fast Food"
category,OzsPadMLSTU7Z5Rdf5eW4A,"Arby's","9049 E Indian Bend Road Scottsdale, AZ 85250",Scottsdale,AZ,2.5,6,True,"Restaurants"
category,UsEsD5X9dHIMAWDUPs_Utg,"Valvoline Instant Oil Change","5522 University Ave Spring Harbor Madison, WI 53705",Madison,WI,5.0,4,True,"Oil Change Stations"
category,UsEsD5X9dHIMAWDUPs_Utg,"Valvoline Instant Oil Change","5522 University Ave Spring Harbor Madison, WI 53705",Madison,WI,5.0,4,True,"Automotive"
category,Y8ijuEjSTwnAJA3lIfAucg,"Allegro Hearth Bakery","2034 Murray Ave Squirrel Hill Pittsburgh, PA 15217",Pittsburgh,PA,4.5,43,True,"Bakeries"
category,Y8ijuEjSTwnAJA3lIfAucg,"Allegro Hearth Bakery","2034 Murray Ave Squirrel Hill Pittsburgh, PA 15217",Pittsburgh,PA,4.5,43,True,"Food"
category,tr7QFLl2SHD60cHsTxQKQw,"Ann Taylor Loft","5000 S Arizona Mills Cir Ste 405 Tempe, AZ 85281",Tempe,AZ,4.5,3,False,"Women's Clothing"
category,tr7QFLl2SHD60cHsTxQKQw,"Ann Taylor Loft","5000 S Arizona Mills Cir Ste 405 Tempe, AZ 85281",Tempe,AZ,4.5,3,False,"Fashion"
category,tr7QFLl2SHD60cHsTxQKQw,"Ann Taylor Loft","5000 S Arizona Mills Cir Ste 405 Tempe, AZ 85281",Tempe,AZ,4.5,3,False,"Shopping"
category,tr7QFLl2SHD60cHsTxQKQw,"Ann Taylor Loft","5000 S Arizona Mills Cir Ste 405 Tempe, AZ 85281",Tempe,AZ,4.5,3,False,"Accessories"
category,Etwgdnz-tOOEzj53IRt9UQ,"Prime Cut Hair Design","4012 S Rainbow Blvd Las Vegas, NV 89103",Las Vegas,NV,4.5,4,True,"Hair Salons"
category,Etwgdnz-tOOEzj53IRt9UQ,"Prime Cut Hair Design","4012 S Rainbow Blvd Las Vegas, NV 89103",Las Vegas,NV,4.5,4,True,"Barbers"
category,Etwgdnz-tOOEzj53IRt9UQ,"Prime Cut Hair Design","4012 S Rainbow Blvd Las Vegas, NV 89103",Las Vegas,NV,4.5,4,True,"Men's Hair Salons"
category,Etwgdnz-tOOEzj53IRt9UQ,"Prime Cut Hair Design","4012 S Rainbow Blvd Las Vegas, NV 89103",Las Vegas,NV,4.5,4,True,"Beauty & Spas"
category,TaTc_Z0flqnjfmClYnHNdQ,"Greyhound Bus Lines","55 11th Street Strip District Pittsburgh, PA 15222",Pittsburgh,PA,1.5,18,True,"Hotels & Travel"
category,TaTc_Z0flqnjfmClYnHNdQ,"Greyhound Bus Lines","55 11th Street Strip District Pittsburgh, PA 15222",Pittsburgh,PA,1.5,18,True,"Public Transportation"
category,TaTc_Z0flqnjfmClYnHNdQ,"Greyhound Bus Lines","55 11th Street Strip District Pittsburgh, PA 15222",Pittsburgh,PA,1.5,18,True,"Transportation"
category,zpnhltW5cy0seE6AY1NYBQ,"Bacintyme Coffee Cafe","124 Confederate St Fort Mill, SC 29715",Fort Mill,SC,2.0,3,False,"Cafes"
category,zpnhltW5cy0seE6AY1NYBQ,"Bacintyme Coffee Cafe","124 Confederate St Fort Mill, SC 29715",Fort Mill,SC,2.0,3,False,"Restaurants"
category,Z82YJ9Gay3687DabyFf2-w,"La Montée de Lait","5171 Blvd St-Laurent Montréal, QC H2T 1R9",Montréal,QC,4.0,6,False,"French"
category,Z82YJ9Gay3687DabyFf2-w,"La Montée de Lait","5171 Blvd St-Laurent Montréal, QC H2T 1R9",Montréal,QC,4.0,6,False,"Restaurants"
category,x-rrXYLINcIRCBX-w7NqIA,"SuperPawn","1040 E Flamingo Road Eastside Las Vegas, NV 89119",Las Vegas,NV,3.0,6,True,"Electronics"
category,x-rrXYLINcIRCBX-w7NqIA,"SuperPawn","1040 E Flamingo Road Eastside Las Vegas, NV 89119",Las Vegas,NV,3.0,6,True,"Shopping"
category,x-rrXYLINcIRCBX-w7NqIA,"SuperPawn","1040 E Flamingo Road Eastside Las Vegas, NV 89119",Las Vegas,NV,3.0,6,True,"Jewelry"
category,x-rrXYLINcIRCBX-w7NqIA,"SuperPawn","1040 E Flamingo Road Eastside Las Vegas, NV 89119",Las Vegas,NV,3.0,6,True,"Pawn Shops"
category,W4BoaArUlx-QuI7MS1Mocw,"Optic Gallery","5905 S Eastern Ave Ste 101 Southeast Las Vegas, NV 89119",Las Vegas,NV,4.5,16,True,"Shopping"
category,W4BoaArUlx-QuI7MS1Mocw,"Optic Gallery","5905 S Eastern Ave Ste 101 Southeast Las Vegas, NV 89119",Las Vegas,NV,4.5,16,True,"Optometrists"
category,W4BoaArUlx-QuI7MS1Mocw,"Optic Gallery","5905 S Eastern Ave Ste 101 Southeast Las Vegas, NV 89119",Las Vegas,NV,4.5,16,True,"Health & Medical"
category,W4BoaArUlx-QuI7MS1Mocw,"Optic Gallery","5905 S Eastern Ave Ste 101 Southeast Las Vegas, NV 89119",Las Vegas,NV,4.5,16,True,"Eyewear & Opticians"
category,W4BoaArUlx-QuI7MS1Mocw,"Optic Gallery","5905 S Eastern Ave Ste 101 Southeast Las Vegas, NV 89119",Las Vegas,NV,4.5,16,True,"Laser Eye Surgery/Lasik"
category,rfT9_eSb5Lt2E6pnox3MzA,"Signarama","7175 W Lake Mead Blvd Ste 150 Las Vegas, NV 89128",Las Vegas,NV,5.0,3,True,"Local Services"
category,rfT9_eSb5Lt2E6pnox3MzA,"Signarama","7175 W Lake Mead Blvd Ste 150 Las Vegas, NV 89128",Las Vegas,NV,5.0,3,True,"Professional Services"
category,rfT9_eSb5Lt2E6pnox3MzA,"Signarama","7175 W Lake Mead Blvd Ste 150 Las Vegas, NV 89128",Las Vegas,NV,5.0,3,True,"Printing Services"
category,rfT9_eSb5Lt2E6pnox3MzA,"Signarama","7175 W Lake Mead Blvd Ste 150 Las Vegas, NV 89128",Las Vegas,NV,5.0,3,True,"Signmaking"
category,rfT9_eSb5Lt2E6pnox3MzA,"Signarama","7175 W Lake Mead Blvd Ste 150 Las Vegas, NV 89128",Las Vegas,NV,5.0,3,True,"Graphic Design"
category,Fb-fswktjPKZxkOSiikggg,"Freddy Fox Rooter","Phoenix, AZ 85015",Phoenix,AZ,4.5,93,True,"Plumbing"
category,Fb-fswktjPKZxkOSiikggg,"Freddy Fox Rooter","Phoenix, AZ 85015",Phoenix,AZ,4.5,93,True,"Handyman"
category,Fb-fswktjPKZxkOSiikggg,"Freddy Fox Rooter","Phoenix, AZ 85015",Phoenix,AZ,4.5,93,True,"Home Services"
category,2dF5zaR-5dxymzlMjmxEfg,"Jabz Boxing Fitness For Women- North Phoenix","10880 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,5.0,8,True,"Active Life"
category,2dF5zaR-5dxymzlMjmxEfg,"Jabz Boxing Fitness For Women- North Phoenix","10880 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,5.0,8,True,"Fitness & Instruction"
category,2dF5zaR-5dxymzlMjmxEfg,"Jabz Boxing Fitness For Women- North Phoenix","10880 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,5.0,8,True,"Gyms"
category,2dF5zaR-5dxymzlMjmxEfg,"Jabz Boxing Fitness For Women- North Phoenix","10880 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,5.0,8,True,"Boxing"
category,2dF5zaR-5dxymzlMjmxEfg,"Jabz Boxing Fitness For Women- North Phoenix","10880 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,5.0,8,True,"Boot Camps"
category,gh-hT8e-XtCExRxe6PKR4w,"El Pollo Loco","1036 S Country Club Dr Mesa, AZ 85210",Mesa,AZ,3.0,8,True,"Fast Food"
category,gh-hT8e-XtCExRxe6PKR4w,"El Pollo Loco","1036 S Country Club Dr Mesa, AZ 85210",Mesa,AZ,3.0,8,True,"Mexican"
category,gh-hT8e-XtCExRxe6PKR4w,"El Pollo Loco","1036 S Country Club Dr Mesa, AZ 85210",Mesa,AZ,3.0,8,True,"Restaurants"
category,egg24z4u39SU4bne74k0dw,"Glendale Barber Shop","6825 N 58th Ave Glendale, AZ 85301",Glendale,AZ,5.0,3,True,"Barbers"
category,egg24z4u39SU4bne74k0dw,"Glendale Barber Shop","6825 N 58th Ave Glendale, AZ 85301",Glendale,AZ,5.0,3,True,"Beauty & Spas"
category,57kf_KK1Lg7AIq0ozInH7Q,"Papino's Ristorante and Pizzeria","6601 Traveler Trl Windsor, WI 53598",Windsor,WI,3.0,8,True,"Restaurants"
category,57kf_KK1Lg7AIq0ozInH7Q,"Papino's Ristorante and Pizzeria","6601 Traveler Trl Windsor, WI 53598",Windsor,WI,3.0,8,True,"Pizza"
category,57kf_KK1Lg7AIq0ozInH7Q,"Papino's Ristorante and Pizzeria","6601 Traveler Trl Windsor, WI 53598",Windsor,WI,3.0,8,True,"Italian"
category,j7JSuiBjM-uw3F9JUozN1w,"G Skin & Beauty Institute","2585 E Flamingo Rd Eastside Las Vegas, NV 89121",Las Vegas,NV,3.5,9,True,"Cosmetology Schools"
category,j7JSuiBjM-uw3F9JUozN1w,"G Skin & Beauty Institute","2585 E Flamingo Rd Eastside Las Vegas, NV 89121",Las Vegas,NV,3.5,9,True,"Specialty Schools"
category,j7JSuiBjM-uw3F9JUozN1w,"G Skin & Beauty Institute","2585 E Flamingo Rd Eastside Las Vegas, NV 89121",Las Vegas,NV,3.5,9,True,"Education"
category,2e2e7WgqU1BnpxmQL5jbfw,"Earl of Sandwich","3667 Las Vegas Blvd. S. Planet Hollywood Resort & Casino The Strip Las Vegas, NV 89109",Las Vegas,NV,4.5,3984,True,"Sandwiches"
category,2e2e7WgqU1BnpxmQL5jbfw,"Earl of Sandwich","3667 Las Vegas Blvd. S. Planet Hollywood Resort & Casino The Strip Las Vegas, NV 89109",Las Vegas,NV,4.5,3984,True,"Restaurants"
category,-o2xZo56EHUf-8VhLtEmeA,"Cher","The Coliseum at Caesars Palace Las Vegas, NV 89136",Las Vegas,NV,3.5,38,True,"Arts & Entertainment"
category,-o2xZo56EHUf-8VhLtEmeA,"Cher","The Coliseum at Caesars Palace Las Vegas, NV 89136",Las Vegas,NV,3.5,38,True,"Performing Arts"
category,MjjopaU-zKJIsMmO9hCz5g,"Oasis OBGYN","81 W Guadalupe Rd Ste 111 Gilbert, AZ 85233",Gilbert,AZ,3.5,8,True,"Doctors"
category,MjjopaU-zKJIsMmO9hCz5g,"Oasis OBGYN","81 W Guadalupe Rd Ste 111 Gilbert, AZ 85233",Gilbert,AZ,3.5,8,True,"Health & Medical"
category,MjjopaU-zKJIsMmO9hCz5g,"Oasis OBGYN","81 W Guadalupe Rd Ste 111 Gilbert, AZ 85233",Gilbert,AZ,3.5,8,True,"Obstetricians & Gynecologists"
category,r_m4VJ04IL2VAe37OgkgJw,"Savvy Eyes - Chrys A. Manos, OD","500 E Windmill Ln Ste 120 Southeast Las Vegas, NV 89123",Las Vegas,NV,5.0,3,True,"Optometrists"
category,r_m4VJ04IL2VAe37OgkgJw,"Savvy Eyes - Chrys A. Manos, OD","500 E Windmill Ln Ste 120 Southeast Las Vegas, NV 89123",Las Vegas,NV,5.0,3,True,"Health & Medical"
category,6W9TRKrb72ZLl0h1KWvC1g,"Fry's Food & Drug Stores","2010 S Alma School Rd Chandler, AZ 85248",Chandler,AZ,3.5,26,True,"Food"
category,6W9TRKrb72ZLl0h1KWvC1g,"Fry's Food & Drug Stores","2010 S Alma School Rd Chandler, AZ 85248",Chandler,AZ,3.5,26,True,"Grocery"
category,6W9TRKrb72ZLl0h1KWvC1g,"Fry's Food & Drug Stores","2010 S Alma School Rd Chandler, AZ 85248",Chandler,AZ,3.5,26,True,"Shopping"
category,6W9TRKrb72ZLl0h1KWvC1g,"Fry's Food & Drug Stores","2010 S Alma School Rd Chandler, AZ 85248",Chandler,AZ,3.5,26,True,"Drugstores"
category,P6LEh0kQKvlTuad6F2wMig,"Saucissier de l'Ouest","11776 Boul De Salaberry Dollard-des-Ormeaux, QC H9B 2R8",Dollard-des-Ormeaux,QC,5.0,3,True,"Food"
category,P6LEh0kQKvlTuad6F2wMig,"Saucissier de l'Ouest","11776 Boul De Salaberry Dollard-des-Ormeaux, QC H9B 2R8",Dollard-des-Ormeaux,QC,5.0,3,True,"Specialty Food"
category,P6LEh0kQKvlTuad6F2wMig,"Saucissier de l'Ouest","11776 Boul De Salaberry Dollard-des-Ormeaux, QC H9B 2R8",Dollard-des-Ormeaux,QC,5.0,3,True,"Meat Shops"
category,8b2bs341g8W4IwyA7c7iqw,"Wingate By Wyndham","14255 North 87th Street Scottsdale, AZ 85260",Scottsdale,AZ,3.0,8,True,"Hotels & Travel"
category,8b2bs341g8W4IwyA7c7iqw,"Wingate By Wyndham","14255 North 87th Street Scottsdale, AZ 85260",Scottsdale,AZ,3.0,8,True,"Event Planning & Services"
category,8b2bs341g8W4IwyA7c7iqw,"Wingate By Wyndham","14255 North 87th Street Scottsdale, AZ 85260",Scottsdale,AZ,3.0,8,True,"Hotels"
category,b_DxOFwxbEf5wHz3kbJgeQ,"24/7 Coffee Shop","15091 S Komatke Ln Laveen, AZ 85339",Laveen,AZ,2.5,7,True,"American (Traditional)"
category,b_DxOFwxbEf5wHz3kbJgeQ,"24/7 Coffee Shop","15091 S Komatke Ln Laveen, AZ 85339",Laveen,AZ,2.5,7,True,"Buffets"
category,b_DxOFwxbEf5wHz3kbJgeQ,"24/7 Coffee Shop","15091 S Komatke Ln Laveen, AZ 85339",Laveen,AZ,2.5,7,True,"Restaurants"
category,1Kcg-u0tDxHdyHIyEkMMqA,"Panther Hollow Inn","4611 Forbes Ave Oakland Pittsburgh, PA 15213",Pittsburgh,PA,3.0,32,False,"American (Traditional)"
category,1Kcg-u0tDxHdyHIyEkMMqA,"Panther Hollow Inn","4611 Forbes Ave Oakland Pittsburgh, PA 15213",Pittsburgh,PA,3.0,32,False,"Restaurants"
category,DzHXDDT4QoEX847MEAFYiQ,"Faust Animal Hospital","3111 E Greenway Rd Ste 105 Phoenix, AZ 85032",Phoenix,AZ,5.0,11,True,"Veterinarians"
