record_type,user_id,name,vote_type,count
user-vote,Z2damX5dP_DOYrAnFlIkTA,Ashley,cool,0
user-vote,Ia5EVuCsQvhs9gxyXLZFeg,Margie,funny,2
user-vote,Ia5EVuCsQvhs9gxyXLZFeg,Margie,useful,4
user-vote,Ia5EVuCsQvhs9gxyXLZFeg,Margie,cool,2
user-vote,g56zx2G-4K6-JDloNLiccA,Robin,funny,0
user-vote,g56zx2G-4K6-JDloNLiccA,Robin,useful,6
user-vote,g56zx2G-4K6-JDloNLiccA,Robin,cool,0
user-vote,Jdj-DxJtt3_EGqeWcdzvYw,Joey,funny,1
user-vote,Jdj-DxJtt3_EGqeWcdzvYw,Joey,useful,0
user-vote,Jdj-DxJtt3_EGqeWcdzvYw,Joey,cool,0
user-vote,40BB-4A9in2v5XQVBlNbaw,Matt,funny,14
user-vote,40BB-4A9in2v5XQVBlNbaw,Matt,useful,29
user-vote,40BB-4A9in2v5XQVBlNbaw,Matt,cool,5
user-vote,UInizJoNQm0q65YASK3P9g,Tiffany,funny,5
user-vote,UInizJoNQm0q65YASK3P9g,Tiffany,useful,8
user-vote,UInizJoNQm0q65YASK3P9g,Tiffany,cool,4
user-vote,G1lFgBnWSm5cPFeEr9lC9w,Joanne,funny,3
user-vote,G1lFgBnWSm5cPFeEr9lC9w,Joanne,useful,4
user-vote,G1lFgBnWSm5cPFeEr9lC9w,Joanne,cool,4
user-vote,Nwkfzp4ag6O_-Gv-3fdgWQ,Stephanie,funny,0
user-vote,Nwkfzp4ag6O_-Gv-3fdgWQ,Stephanie,useful,0
user-vote,Nwkfzp4ag6O_-Gv-3fdgWQ,Stephanie,cool,0
user-vote,QwkVuXwvmDdbW9-wQBNCQw,Shinichiro,funny,17
user-vote,QwkVuXwvmDdbW9-wQBNCQw,Shinichiro,useful,7
user-vote,QwkVuXwvmDdbW9-wQBNCQw,Shinichiro,cool,6
user-vote,ONXo6rjgARypgLnozPGtow,Kim,funny,5
user-vote,ONXo6rjgARypgLnozPGtow,Kim,useful,20
user-vote,ONXo6rjgARypgLnozPGtow,Kim,cool,3
user-vote,VSPner6VEbvVJ0yeeyNx8A,Mei-En,funny,5
user-vote,VSPner6VEbvVJ0yeeyNx8A,Mei-En,useful,13
user-vote,VSPner6VEbvVJ0yeeyNx8A,Mei-En,cool,8
user-vote,wGWTVSyGBjfJtrO5NjngOA,Steve,funny,21
user-vote,wGWTVSyGBjfJtrO5NjngOA,Steve,useful,29
user-vote,wGWTVSyGBjfJtrO5NjngOA,Steve,cool,14
user-vote,5tPiFFsKVkFvTE7TV_H1Uw,Stacy,funny,0
user-vote,5tPiFFsKVkFvTE7TV_H1Uw,Stacy,useful,0
user-vote,5tPiFFsKVkFvTE7TV_H1Uw,Stacy,cool,0
user-vote,G9Knvu5PvEx0V0IxlJyXVQ,Abe,funny,0
user-vote,G9Knvu5PvEx0V0IxlJyXVQ,Abe,useful,0
user-vote,G9Knvu5PvEx0V0IxlJyXVQ,Abe,cool,0
user-vote,FgL5mrmvjljj43qew-58pA,Bonnie,funny,3
user-vote,FgL5mrmvjljj43qew-58pA,Bonnie,useful,9
user-vote,FgL5mrmvjljj43qew-58pA,Bonnie,cool,2
user-vote,nSmPLaLx1pHBq4YRy2N8wg,Mai,funny,4
user-vote,nSmPLaLx1pHBq4YRy2N8wg,Mai,useful,25
user-vote,nSmPLaLx1pHBq4YRy2N8wg,Mai,cool,8
user-vote,KM6N2Pi4zrPYgywydJ3C5A,Stephanie,funny,0
user-vote,KM6N2Pi4zrPYgywydJ3C5A,Stephanie,useful,2
user-vote,KM6N2Pi4zrPYgywydJ3C5A,Stephanie,cool,0
user-vote,_1c-1JDix9mVlkyaFLWP9A,chris,funny,11
user-vote,_1c-1JDix9mVlkyaFLWP9A,chris,useful,10
user-vote,_1c-1JDix9mVlkyaFLWP9A,chris,cool,0
user-vote,7R_PC5QqpkThBvU_oN_J5g,Horacio,funny,1
user-vote,7R_PC5QqpkThBvU_oN_J5g,Horacio,useful,0
user-vote,7R_PC5QqpkThBvU_oN_J5g,Horacio,cool,0
user-vote,qFFeFltR0RXM-trVcJVUJw,M Nicole,funny,34
user-vote,qFFeFltR0RXM-trVcJVUJw,M Nicole,useful,78
user-vote,qFFeFltR0RXM-trVcJVUJw,M Nicole,cool,21
user-vote,WlQinr9tlzPcnxTgxhMT5A,Travis,funny,2
user-vote,WlQinr9tlzPcnxTgxhMT5A,Travis,useful,3
user-vote,WlQinr9tlzPcnxTgxhMT5A,Travis,cool,1
user-vote,9FBrc1UqeTQYHNhdavBOLA,Noor,funny,0
user-vote,9FBrc1UqeTQYHNhdavBOLA,Noor,useful,1
user-vote,9FBrc1UqeTQYHNhdavBOLA,Noor,cool,0
user-vote,Ok98GmZXhvBP2c2v9mqwdA,Michael,funny,0
user-vote,Ok98GmZXhvBP2c2v9mqwdA,Michael,useful,5
user-vote,Ok98GmZXhvBP2c2v9mqwdA,Michael,cool,2
user-vote,dHvEvgfGqay871TQwfo8yQ,Darkness,funny,0
user-vote,dHvEvgfGqay871TQwfo8yQ,Darkness,useful,2
user-vote,dHvEvgfGqay871TQwfo8yQ,Darkness,cool,0
user-vote,uN0_HvHrJ_IHkBCvhEcErw,Katrina,funny,1
user-vote,uN0_HvHrJ_IHkBCvhEcErw,Katrina,useful,8
user-vote,uN0_HvHrJ_IHkBCvhEcErw,Katrina,cool,2
user-vote,gNHEefjQmcA0Md4BDXv4mg,Manuela,funny,2
user-vote,gNHEefjQmcA0Md4BDXv4mg,Manuela,useful,0
user-vote,gNHEefjQmcA0Md4BDXv4mg,Manuela,cool,0
user-vote,a_GADNJhnrlAYBSfZ8fWZw,Jessica,funny,1
user-vote,a_GADNJhnrlAYBSfZ8fWZw,Jessica,useful,5
user-vote,a_GADNJhnrlAYBSfZ8fWZw,Jessica,cool,1
user-vote,TMgshjimMBPukPqYQ9pBDQ,Olivera,funny,0
user-vote,TMgshjimMBPukPqYQ9pBDQ,Olivera,useful,3
user-vote,TMgshjimMBPukPqYQ9pBDQ,Olivera,cool,0
user-vote,aIZQJ91GBM3gc3Z3a1VmLg,Frankie,funny,4
user-vote,aIZQJ91GBM3gc3Z3a1VmLg,Frankie,useful,21
user-vote,aIZQJ91GBM3gc3Z3a1VmLg,Frankie,cool,14
user-vote,lk2kaOszLpP7tnVtCJclww,Aaron,funny,26
user-vote,lk2kaOszLpP7tnVtCJclww,Aaron,useful,73
user-vote,lk2kaOszLpP7tnVtCJclww,Aaron,cool,12
user-vote,nBuZKPi1TpRmf6jK27nN4Q,Cody,funny,0
user-vote,nBuZKPi1TpRmf6jK27nN4Q,Cody,useful,0
user-vote,nBuZKPi1TpRmf6jK27nN4Q,Cody,cool,0
user-vote,pKNx5xVJ4OwRXRNQ91TdLQ,Maxwell,funny,56
user-vote,pKNx5xVJ4OwRXRNQ91TdLQ,Maxwell,useful,205
user-vote,pKNx5xVJ4OwRXRNQ91TdLQ,Maxwell,cool,88
user-vote,phKeYNCF43ixnyJMlWlooQ,Marc,funny,14
user-vote,phKeYNCF43ixnyJMlWlooQ,Marc,useful,79
user-vote,phKeYNCF43ixnyJMlWlooQ,Marc,cool,17
user-vote,3-8sSY95kB39UZ_1H8nkXw,Debbie,funny,15
user-vote,3-8sSY95kB39UZ_1H8nkXw,Debbie,useful,43
user-vote,3-8sSY95kB39UZ_1H8nkXw,Debbie,cool,24
user-vote,7FoOAhAI4Ld4kGh8zL2tPQ,Celina,funny,3
user-vote,7FoOAhAI4Ld4kGh8zL2tPQ,Celina,useful,2
user-vote,7FoOAhAI4Ld4kGh8zL2tPQ,Celina,cool,3
user-vote,rTFvi4SXszhG6-DJ4O1MTA,Joshua,funny,0
user-vote,rTFvi4SXszhG6-DJ4O1MTA,Joshua,useful,4
user-vote,rTFvi4SXszhG6-DJ4O1MTA,Joshua,cool,1
user-vote,u73EL9RoHAFDo9P-E1In1A,Martin,funny,0
user-vote,u73EL9RoHAFDo9P-E1In1A,Martin,useful,1
user-vote,u73EL9RoHAFDo9P-E1In1A,Martin,cool,1
user-vote,T20XjvxdWJLM3kNcyB4OjQ,Amber,funny,4
user-vote,T20XjvxdWJLM3kNcyB4OjQ,Amber,useful,12
user-vote,T20XjvxdWJLM3kNcyB4OjQ,Amber,cool,5
user-vote,g7G-bptsEz-wMie2O7RQQg,William,funny,2
user-vote,g7G-bptsEz-wMie2O7RQQg,William,useful,33
user-vote,g7G-bptsEz-wMie2O7RQQg,William,cool,11
user-vote,Y60yEYu25zQVNrfclYg5Xg,Ashley,funny,0
user-vote,Y60yEYu25zQVNrfclYg5Xg,Ashley,useful,0
user-vote,Y60yEYu25zQVNrfclYg5Xg,Ashley,cool,0
user-vote,YLnh2tQNBg4AFen-7EZ8rw,Alyssa,funny,0
user-vote,YLnh2tQNBg4AFen-7EZ8rw,Alyssa,useful,7
user-vote,YLnh2tQNBg4AFen-7EZ8rw,Alyssa,cool,0
user-vote,2ZHeVSAzhcwFq5LYyZ6qsw,Icee,funny,4
user-vote,2ZHeVSAzhcwFq5LYyZ6qsw,Icee,useful,29
user-vote,2ZHeVSAzhcwFq5LYyZ6qsw,Icee,cool,6
user-vote,EprPlZ4EVt9O6DzVil04zw,Michael,funny,1
user-vote,EprPlZ4EVt9O6DzVil04zw,Michael,useful,1
user-vote,EprPlZ4EVt9O6DzVil04zw,Michael,cool,0
user-vote,gFU-pi4yD777pJtzuN4kIQ,Ashley,funny,10
user-vote,gFU-pi4yD777pJtzuN4kIQ,Ashley,useful,14
user-vote,gFU-pi4yD777pJtzuN4kIQ,Ashley,cool,5
user-vote,g5NRweYA4jQ0db5Y3CPIWQ,October,funny,2
user-vote,g5NRweYA4jQ0db5Y3CPIWQ,October,useful,6
user-vote,g5NRweYA4jQ0db5Y3CPIWQ,October,cool,1
user-vote,9jAMA-BkAVnFonXScG6w_w,Adam,funny,96
user-vote,9jAMA-BkAVnFonXScG6w_w,Adam,useful,126
user-vote,9jAMA-BkAVnFonXScG6w_w,Adam,cool,45
user-vote,7Eik8k-ayZUvjTSmvXz3nQ,al,funny,34
user-vote,7Eik8k-ayZUvjTSmvXz3nQ,al,useful,91
user-vote,7Eik8k-ayZUvjTSmvXz3nQ,al,cool,24
user-vote,7kj7FoAdDeXLms3cKU9aww,M,funny,1
user-vote,7kj7FoAdDeXLms3cKU9aww,M,useful,0
user-vote,7kj7FoAdDeXLms3cKU9aww,M,cool,0
user-vote,avY0cAeoAihCFhl_DzWsAw,Casey,funny,2
user-vote,avY0cAeoAihCFhl_DzWsAw,Casey,useful,12
user-vote,avY0cAeoAihCFhl_DzWsAw,Casey,cool,2
user-vote,niCIikZS_9BSGECMSdTiFA,Jennifer,funny,0
user-vote,niCIikZS_9BSGECMSdTiFA,Jennifer,useful,5
user-vote,niCIikZS_9BSGECMSdTiFA,Jennifer,cool,1
user-vote,-jO7vpk5UYxpas-QkmbANA,kevin,funny,0
user-vote,-jO7vpk5UYxpas-QkmbANA,kevin,useful,1
user-vote,-jO7vpk5UYxpas-QkmbANA,kevin,cool,0
user-vote,6ey66-YBvNEuEzXlLMyaeg,July,funny,8
user-vote,6ey66-YBvNEuEzXlLMyaeg,July,useful,35
user-vote,6ey66-YBvNEuEzXlLMyaeg,July,cool,9
user-vote,gwZNgrYAFYhQemSOwm1S0Q,Luis,funny,1
user-vote,gwZNgrYAFYhQemSOwm1S0Q,Luis,useful,0
user-vote,gwZNgrYAFYhQemSOwm1S0Q,Luis,cool,0
user-vote,cxTGIV9bBCm19jcU97sUrQ,Lisa,funny,0
user-vote,cxTGIV9bBCm19jcU97sUrQ,Lisa,useful,0
user-vote,cxTGIV9bBCm19jcU97sUrQ,Lisa,cool,0
user-vote,1KyLWRxK39uAs22V7zNx_g,Glen,funny,4
user-vote,1KyLWRxK39uAs22V7zNx_g,Glen,useful,26
user-vote,1KyLWRxK39uAs22V7zNx_g,Glen,cool,4
user-vote,-4qeMQAokaoUPPjlBGtaxQ,Matthew,funny,0
user-vote,-4qeMQAokaoUPPjlBGtaxQ,Matthew,useful,5
user-vote,-4qeMQAokaoUPPjlBGtaxQ,Matthew,cool,1
user-vote,r_-pLaFIOw2BqEFKweuXZg,Tania,funny,0
user-vote,r_-pLaFIOw2BqEFKweuXZg,Tania,useful,0
user-vote,r_-pLaFIOw2BqEFKweuXZg,Tania,cool,0
user-vote,_18aogCS099uK0wUmFEpDA,Sammy,funny,545
user-vote,_18aogCS099uK0wUmFEpDA,Sammy,useful,850
user-vote,_18aogCS099uK0wUmFEpDA,Sammy,cool,474
user-vote,M3-DsLOjRzQ9PotoFBWWew,Mike,funny,23
user-vote,M3-DsLOjRzQ9PotoFBWWew,Mike,useful,75
user-vote,M3-DsLOjRzQ9PotoFBWWew,Mike,cool,22
user-vote,UqcV9swsi2Gjv3qFGgCCNg,Mariela,funny,20
user-vote,UqcV9swsi2Gjv3qFGgCCNg,Mariela,useful,46
user-vote,UqcV9swsi2Gjv3qFGgCCNg,Mariela,cool,23
user-vote,ftW9dKxQqTK8d-f2gEyftg,Aaron,funny,3
user-vote,ftW9dKxQqTK8d-f2gEyftg,Aaron,useful,1
user-vote,ftW9dKxQqTK8d-f2gEyftg,Aaron,cool,1
user-vote,1s08VyocC9Ht5O2HGnM17g,Shawn,funny,0
user-vote,1s08VyocC9Ht5O2HGnM17g,Shawn,useful,4
user-vote,1s08VyocC9Ht5O2HGnM17g,Shawn,cool,0
user-vote,rUlc4SNYOiKEEIwrSVEIIw,Mari,funny,0
user-vote,rUlc4SNYOiKEEIwrSVEIIw,Mari,useful,0
user-vote,rUlc4SNYOiKEEIwrSVEIIw,Mari,cool,0
user-vote,v_HE-C7v4XHm9WMDVTOExg,Joy,funny,0
user-vote,v_HE-C7v4XHm9WMDVTOExg,Joy,useful,0
user-vote,v_HE-C7v4XHm9WMDVTOExg,Joy,cool,2
user-vote,4vuIM0Opj-xjAG1g5y6Jqw,Stacie,funny,1
user-vote,4vuIM0Opj-xjAG1g5y6Jqw,Stacie,useful,2
user-vote,4vuIM0Opj-xjAG1g5y6Jqw,Stacie,cool,0
user-vote,Qb7HqitZPo16nTgOu8c19A,Norman,funny,13
user-vote,Qb7HqitZPo16nTgOu8c19A,Norman,useful,33
user-vote,Qb7HqitZPo16nTgOu8c19A,Norman,cool,9
user-vote,9J08DvR6KWwKRiCNtILdiQ,Jay,funny,1
user-vote,9J08DvR6KWwKRiCNtILdiQ,Jay,useful,4
user-vote,9J08DvR6KWwKRiCNtILdiQ,Jay,cool,1
user-vote,ICu30vPVDt2GRwd_MJoKwg,Calinour,funny,1
user-vote,ICu30vPVDt2GRwd_MJoKwg,Calinour,useful,3
user-vote,ICu30vPVDt2GRwd_MJoKwg,Calinour,cool,0
user-vote,YIai8VhgFRh-r6XLvKTiAw,Mike,funny,25
user-vote,YIai8VhgFRh-r6XLvKTiAw,Mike,useful,167
user-vote,YIai8VhgFRh-r6XLvKTiAw,Mike,cool,49
user-vote,8k1Tf8CeDWVAL8gjvwnBpA,Scott,funny,9
user-vote,8k1Tf8CeDWVAL8gjvwnBpA,Scott,useful,39
user-vote,8k1Tf8CeDWVAL8gjvwnBpA,Scott,cool,11
user-vote,2X01j1SGp8N7G2aIuJpKsg,Tina,funny,3
user-vote,2X01j1SGp8N7G2aIuJpKsg,Tina,useful,9
user-vote,2X01j1SGp8N7G2aIuJpKsg,Tina,cool,3
user-vote,jWeFe4JneuVUzno1nTXTag,Ron,funny,2
user-vote,jWeFe4JneuVUzno1nTXTag,Ron,useful,9
user-vote,jWeFe4JneuVUzno1nTXTag,Ron,cool,1
user-vote,CHuPAJSlsnRGqKAqP57c5Q,Chris,funny,0
user-vote,CHuPAJSlsnRGqKAqP57c5Q,Chris,useful,3
user-vote,CHuPAJSlsnRGqKAqP57c5Q,Chris,cool,0
user-vote,G8AY_pBeYlD9KnC1zpJveQ,Fraser,funny,3
user-vote,G8AY_pBeYlD9KnC1zpJveQ,Fraser,useful,4
user-vote,G8AY_pBeYlD9KnC1zpJveQ,Fraser,cool,4
user-vote,-gzlVjoYevx4CYppnylYbw,N,funny,0
user-vote,-gzlVjoYevx4CYppnylYbw,N,useful,4
user-vote,-gzlVjoYevx4CYppnylYbw,N,cool,4
user-vote,wfHHppAZF7nBJ59__pLpfQ,Abi,funny,5
user-vote,wfHHppAZF7nBJ59__pLpfQ,Abi,useful,19
user-vote,wfHHppAZF7nBJ59__pLpfQ,Abi,cool,0
user-vote,mMp4COx5BVw14ozROrb_Lg,Bill,funny,0
user-vote,mMp4COx5BVw14ozROrb_Lg,Bill,useful,8
user-vote,mMp4COx5BVw14ozROrb_Lg,Bill,cool,1
user-vote,w51A2NV7ezd8l2k1ogy8nw,Dianne,funny,8
user-vote,w51A2NV7ezd8l2k1ogy8nw,Dianne,useful,49
user-vote,w51A2NV7ezd8l2k1ogy8nw,Dianne,cool,5
user-vote,yQhpC7Eud__Pf3235CbjFA,Susan,funny,0
user-vote,yQhpC7Eud__Pf3235CbjFA,Susan,useful,0
user-vote,yQhpC7Eud__Pf3235CbjFA,Susan,cool,0
user-vote,1xLMVUhyIJYdL_vUARr5gg,RJ,funny,0
user-vote,1xLMVUhyIJYdL_vUARr5gg,RJ,useful,6
user-vote,1xLMVUhyIJYdL_vUARr5gg,RJ,cool,1
user-vote,WS3giFUKyS0pTACpgYg96A,Will,funny,0
user-vote,WS3giFUKyS0pTACpgYg96A,Will,useful,0
user-vote,WS3giFUKyS0pTACpgYg96A,Will,cool,0
user-vote,ZvQmMMkfDJzT8_szwUs8OQ,Chelsey,funny,0
user-vote,ZvQmMMkfDJzT8_szwUs8OQ,Chelsey,useful,2
user-vote,ZvQmMMkfDJzT8_szwUs8OQ,Chelsey,cool,1
user-vote,m37jNJxyNvh71wgR8NP4Rw,Nikki,funny,10
user-vote,m37jNJxyNvh71wgR8NP4Rw,Nikki,useful,13
user-vote,m37jNJxyNvh71wgR8NP4Rw,Nikki,cool,5
user-vote,TvrZieiHct9MRsUZg-NtlA,Teag,funny,45
user-vote,TvrZieiHct9MRsUZg-NtlA,Teag,useful,80
user-vote,TvrZieiHct9MRsUZg-NtlA,Teag,cool,21
user-vote,0FzjR2e4BlkqI8-6chsokQ,KLynn,funny,0
user-vote,0FzjR2e4BlkqI8-6chsokQ,KLynn,useful,2
user-vote,0FzjR2e4BlkqI8-6chsokQ,KLynn,cool,2
user-vote,E_IHCRuB8heCJ_ZYcAH6Ug,Andy,funny,0
user-vote,E_IHCRuB8heCJ_ZYcAH6Ug,Andy,useful,0
user-vote,E_IHCRuB8heCJ_ZYcAH6Ug,Andy,cool,0
user-vote,rgh5BR_2fp2UKSB93KEpTg,John,funny,0
user-vote,rgh5BR_2fp2UKSB93KEpTg,John,useful,5
user-vote,rgh5BR_2fp2UKSB93KEpTg,John,cool,1
user-vote,NSDDrMXdAq2LFAYRQYg6nQ,Hanaa,funny,0
user-vote,NSDDrMXdAq2LFAYRQYg6nQ,Hanaa,useful,1
user-vote,NSDDrMXdAq2LFAYRQYg6nQ,Hanaa,cool,1
user-vote,qUFWKMiFv7JnBuSPVP8Q8g,Michael,funny,12
user-vote,qUFWKMiFv7JnBuSPVP8Q8g,Michael,useful,8
user-vote,qUFWKMiFv7JnBuSPVP8Q8g,Michael,cool,2
user-vote,PpTVxjqOiEMCIwfyrUpikg,Blackjack,funny,37
user-vote,PpTVxjqOiEMCIwfyrUpikg,Blackjack,useful,92
user-vote,PpTVxjqOiEMCIwfyrUpikg,Blackjack,cool,17
user-vote,YaozGyitaJPpJbnLdiZxvQ,Whitney,funny,0
user-vote,YaozGyitaJPpJbnLdiZxvQ,Whitney,useful,0
user-vote,YaozGyitaJPpJbnLdiZxvQ,Whitney,cool,0
user-vote,ZiKzd4dsduH43XUNusAXJg,Raiza,funny,0
user-vote,ZiKzd4dsduH43XUNusAXJg,Raiza,useful,2
user-vote,ZiKzd4dsduH43XUNusAXJg,Raiza,cool,0
user-vote,KJhiq3CEUx_vndBVH3derg,Rob,funny,2
user-vote,KJhiq3CEUx_vndBVH3derg,Rob,useful,5
user-vote,KJhiq3CEUx_vndBVH3derg,Rob,cool,2
user-vote,T-rWelAanI2GMzhvKjN6Cw,L.,funny,14
user-vote,T-rWelAanI2GMzhvKjN6Cw,L.,useful,85
user-vote,T-rWelAanI2GMzhvKjN6Cw,L.,cool,27
user-vote,5DWPDeQ3oE4CIVB03oYQiA,Britney,funny,0
user-vote,5DWPDeQ3oE4CIVB03oYQiA,Britney,useful,0
user-vote,5DWPDeQ3oE4CIVB03oYQiA,Britney,cool,0
user-vote,q51GInYI0dfVD4cJSNgo5Q,Filicia,funny,0
user-vote,q51GInYI0dfVD4cJSNgo5Q,Filicia,useful,0
user-vote,q51GInYI0dfVD4cJSNgo5Q,Filicia,cool,0
user-vote,7QsempQEPhgspcmb340weA,Sky,funny,1
user-vote,7QsempQEPhgspcmb340weA,Sky,useful,3
user-vote,7QsempQEPhgspcmb340weA,Sky,cool,0
user-vote,wv94rFP6ThMipQck6DSQ1A,Todd,funny,0
user-vote,wv94rFP6ThMipQck6DSQ1A,Todd,useful,2
user-vote,wv94rFP6ThMipQck6DSQ1A,Todd,cool,1
user-vote,zq7p6Gz6D0STLh2P40Ofvw,Tahnee,funny,4
user-vote,zq7p6Gz6D0STLh2P40Ofvw,Tahnee,useful,25
user-vote,zq7p6Gz6D0STLh2P40Ofvw,Tahnee,cool,3
user-vote,3dj4-xMUy-rVLjT-kNKqsw,Rick,funny,1
user-vote,3dj4-xMUy-rVLjT-kNKqsw,Rick,useful,4
user-vote,3dj4-xMUy-rVLjT-kNKqsw,Rick,cool,0
user-vote,jHunYoIz3a4hGnm6nQbyfA,Melissa,funny,3
user-vote,jHunYoIz3a4hGnm6nQbyfA,Melissa,useful,4
user-vote,jHunYoIz3a4hGnm6nQbyfA,Melissa,cool,4
user-vote,XE15tK_aeIGdsv73JKgv8A,Cris,funny,0
user-vote,XE15tK_aeIGdsv73JKgv8A,Cris,useful,4
user-vote,XE15tK_aeIGdsv73JKgv8A,Cris,cool,1
user-vote,evhZalhDr-Uwdlnho43Csw,Heather,funny,0
user-vote,evhZalhDr-Uwdlnho43Csw,Heather,useful,0
user-vote,evhZalhDr-Uwdlnho43Csw,Heather,cool,0
user-vote,2B23fOL-XiiWaKG7YWgExg,Paul,funny,0
user-vote,2B23fOL-XiiWaKG7YWgExg,Paul,useful,0
user-vote,2B23fOL-XiiWaKG7YWgExg,Paul,cool,1
user-vote,llHAnZmjhio6RnL5FzbxGg,Tonina,funny,0
user-vote,llHAnZmjhio6RnL5FzbxGg,Tonina,useful,5
user-vote,llHAnZmjhio6RnL5FzbxGg,Tonina,cool,1
user-vote,eGkh6igrA133L2mGBHYIxg,J,funny,16
user-vote,eGkh6igrA133L2mGBHYIxg,J,useful,47
user-vote,eGkh6igrA133L2mGBHYIxg,J,cool,4
user-vote,gMptLmFSVO2gsAIk-pfSVA,Allie,funny,0
user-vote,gMptLmFSVO2gsAIk-pfSVA,Allie,useful,1
user-vote,gMptLmFSVO2gsAIk-pfSVA,Allie,cool,0
user-vote,Y6bQ8ixsN9QK0ThNK_i7xA,Harry,funny,25
user-vote,Y6bQ8ixsN9QK0ThNK_i7xA,Harry,useful,46
user-vote,Y6bQ8ixsN9QK0ThNK_i7xA,Harry,cool,12
user-vote,kzOXLuInl0n3eC3zmXVRVQ,Jasmina,funny,3
user-vote,kzOXLuInl0n3eC3zmXVRVQ,Jasmina,useful,12
user-vote,kzOXLuInl0n3eC3zmXVRVQ,Jasmina,cool,7
user-vote,1VrJvqp1K9K89GsXhSVW8Q,Jeffrey,funny,3
user-vote,1VrJvqp1K9K89GsXhSVW8Q,Jeffrey,useful,9
user-vote,1VrJvqp1K9K89GsXhSVW8Q,Jeffrey,cool,4
user-vote,y5TIfI1B57_a2KC9FaTjAg,Ernest,funny,2
user-vote,y5TIfI1B57_a2KC9FaTjAg,Ernest,useful,14
user-vote,y5TIfI1B57_a2KC9FaTjAg,Ernest,cool,3
user-vote,uR36hTupph_dTRuKLI4qhw,Paul,funny,0
user-vote,uR36hTupph_dTRuKLI4qhw,Paul,useful,2
user-vote,uR36hTupph_dTRuKLI4qhw,Paul,cool,1
user-vote,TiVD9CfMaitoiiZoKAIdLQ,Josh,funny,0
user-vote,TiVD9CfMaitoiiZoKAIdLQ,Josh,useful,1
user-vote,TiVD9CfMaitoiiZoKAIdLQ,Josh,cool,0
user-vote,HDq6P5ZPBrX0eaifLtodAg,Ingrid,funny,0
user-vote,HDq6P5ZPBrX0eaifLtodAg,Ingrid,useful,3
user-vote,HDq6P5ZPBrX0eaifLtodAg,Ingrid,cool,1
user-vote,IqnxdwkzZQC2rTNKyItrVA,Alicia,funny,26
user-vote,IqnxdwkzZQC2rTNKyItrVA,Alicia,useful,38
user-vote,IqnxdwkzZQC2rTNKyItrVA,Alicia,cool,14
user-vote,uZG-IiG2fE7LSoEtlWp2Sw,Anri,funny,2
user-vote,uZG-IiG2fE7LSoEtlWp2Sw,Anri,useful,8
user-vote,uZG-IiG2fE7LSoEtlWp2Sw,Anri,cool,0
user-vote,YPy-jTpjtfZWalYeIeXX-Q,D.,funny,0
user-vote,YPy-jTpjtfZWalYeIeXX-Q,D.,useful,4
user-vote,YPy-jTpjtfZWalYeIeXX-Q,D.,cool,0
user-vote,B47rnwU-D_ZEYaJ35hbUDA,Kyle,funny,0
user-vote,B47rnwU-D_ZEYaJ35hbUDA,Kyle,useful,0
user-vote,B47rnwU-D_ZEYaJ35hbUDA,Kyle,cool,0
user-vote,p30g5gOGW7luyFl5pAyOpQ,Jim,funny,0
user-vote,p30g5gOGW7luyFl5pAyOpQ,Jim,useful,0
user-vote,p30g5gOGW7luyFl5pAyOpQ,Jim,cool,0
user-vote,LlafrXlbjyy1fIVinvo1Sw,Audrey,funny,0
user-vote,LlafrXlbjyy1fIVinvo1Sw,Audrey,useful,0
user-vote,LlafrXlbjyy1fIVinvo1Sw,Audrey,cool,0
user-vote,WofPKW5hqpbMLuKZqOMOfA,Shauna,funny,0
user-vote,WofPKW5hqpbMLuKZqOMOfA,Shauna,useful,4
user-vote,WofPKW5hqpbMLuKZqOMOfA,Shauna,cool,0
user-vote,fWV0LpxY9w3K1XweAaASiA,Berta,funny,1
user-vote,fWV0LpxY9w3K1XweAaASiA,Berta,useful,1
user-vote,fWV0LpxY9w3K1XweAaASiA,Berta,cool,0
user-vote,d4WQgi8PM-MybRY4jA3hGg,Jenna,funny,0
user-vote,d4WQgi8PM-MybRY4jA3hGg,Jenna,useful,0
user-vote,d4WQgi8PM-MybRY4jA3hGg,Jenna,cool,0
user-vote,Kq4cVcc_g8amBkHe5dJ01A,sven,funny,132
user-vote,Kq4cVcc_g8amBkHe5dJ01A,sven,useful,232
user-vote,Kq4cVcc_g8amBkHe5dJ01A,sven,cool,116
user-vote,p7VF1Q2aW9HmwdHhKq8hOQ,MR,funny,18
user-vote,p7VF1Q2aW9HmwdHhKq8hOQ,MR,useful,88
user-vote,p7VF1Q2aW9HmwdHhKq8hOQ,MR,cool,23
user-vote,N4CfFIDQxnwjuvkj2ZZ47A,Ray,funny,0
user-vote,N4CfFIDQxnwjuvkj2ZZ47A,Ray,useful,0
user-vote,N4CfFIDQxnwjuvkj2ZZ47A,Ray,cool,0
user-vote,UPcwm4P_sI7K13rYCHNBrQ,Angie,funny,0
user-vote,UPcwm4P_sI7K13rYCHNBrQ,Angie,useful,2
user-vote,UPcwm4P_sI7K13rYCHNBrQ,Angie,cool,3
user-vote,f21ZT-S0jZhQb3pgF-8amg,Ojan,funny,22
user-vote,f21ZT-S0jZhQb3pgF-8amg,Ojan,useful,47
user-vote,f21ZT-S0jZhQb3pgF-8amg,Ojan,cool,10
